PlayerID,Player,Pick,DraftYear,3P%_Y1,3P%_Y2,3P%_Y3,AST_Y1,AST_Y2,AST_Y3,AST%_Y1,AST%_Y2,AST%_Y3,BLK_Y1,BLK_Y2,BLK_Y3,BLK%_Y1,BLK%_Y2,BLK%_Y3,BPM_Y1,BPM_Y2,BPM_Y3,FG%_Y1,FG%_Y2,FG%_Y3,FT%_Y1,FT%_Y2,FT%_Y3,MP_pg_Y1,MP_pg_Y2,MP_pg_Y3,PER_Y1,PER_Y2,PER_Y3,PTS_Y1,PTS_Y2,PTS_Y3,STL_Y1,STL_Y2,STL_Y3,STL%_Y1,STL%_Y2,STL%_Y3,TOV_Y1,TOV_Y2,TOV_Y3,TRB_Y1,TRB_Y2,TRB_Y3,TRB%_Y1,TRB%_Y2,TRB%_Y3,TS%_Y1,TS%_Y2,TS%_Y3,USG%_Y1,USG%_Y2,USG%_Y3,VORP_Y1,VORP_Y2,VORP_Y3,WS_Y1,WS_Y2,WS_Y3,WS/48_Y1,WS/48_Y2,WS/48_Y3,eFG%_Y1,eFG%_Y2,eFG%_Y3,PTS_jump_1_2,PTS_jump_2_3,PER_jump_1_2,PER_jump_2_3,BPM_jump_1_2,BPM_jump_2_3,WS_jump_1_2,WS_jump_2_3,USG%_jump_1_2,USG%_jump_2_3,AST_jump_1_2,AST_jump_2_3,TRB_jump_1_2,TRB_jump_2_3,name_clean_x,name,player_id,max_salary_year,PeakSalary,PeakSalaryPercent,StarContract,name_clean_y
A.J. Guyton_2000,A.J. Guyton,32,2000,0.391,0.374,0.0,1.9,1.8,1.0,18.1,23.6,28.7,0.2,0.2,0.0,0.6,0.9,0.0,-4.0,-1.6,-16.4,0.406,0.361,0.0,0.833,0.815,,19.1,13.5,4.5,10.3,11.8,-9.0,6.0,5.4,0.0,0.3,0.2,0.5,0.8,0.9,5.7,0.7,0.8,0.5,1.1,1.0,0.0,3.4,4.2,0.0,0.495,0.477,0.0,16.5,22.2,23.6,-0.3,0.1,0.0,0.3,0.1,-0.1,0.02,0.006,-0.45,0.477,0.455,0.0,-0.5999999999999996,-5.4,1.5,-20.8,2.4,-14.799999999999999,-0.19999999999999998,-0.2,5.699999999999999,1.4000000000000021,-0.09999999999999987,-0.8,-0.10000000000000009,-1.0,aj guyton,A.J. Guyton,guytoaj01,2002.0,465850.0,0.011567877629063097,0.0,aj guyton
A.J. Price_2009,A.J. Price,52,2009,0.345,0.275,0.295,1.9,2.2,2.0,20.5,22.7,23.9,0.1,0.0,0.0,0.2,0.1,0.3,-0.5,-2.9,-1.0,0.41,0.356,0.339,0.8,0.667,0.8,15.4,15.9,12.9,14.0,10.7,11.5,7.3,6.5,3.9,0.6,0.6,0.5,2.0,1.8,1.9,1.1,1.1,0.7,1.6,1.4,1.4,5.6,5.0,6.0,0.53,0.454,0.454,22.7,22.7,17.7,0.3,-0.2,0.1,1.2,0.3,0.7,0.065,0.02,0.063,0.494,0.42,0.414,-0.7999999999999998,-2.6,-3.3000000000000007,0.8000000000000007,-2.4,1.9,-0.8999999999999999,0.39999999999999997,0.0,-5.0,0.30000000000000027,-0.20000000000000018,-0.20000000000000018,0.0,aj price,A.J. Price,priceaj01,2012.0,854389.0,0.014719678175177452,0.0,aj price
Aaron Brooks_2007,Aaron Brooks,26,2007,0.33,0.366,0.398,1.7,3.0,5.3,23.5,20.2,25.6,0.1,0.1,0.2,0.6,0.3,0.3,-0.2,-0.9,0.7,0.413,0.404,0.432,0.857,0.866,0.822,11.9,25.0,35.6,13.1,12.9,16.0,5.2,11.2,19.6,0.3,0.6,0.8,1.1,1.2,1.2,0.9,1.6,2.8,1.1,2.0,2.6,5.2,4.6,4.2,0.535,0.521,0.549,21.8,22.9,25.7,0.3,0.6,1.9,1.4,3.6,5.5,0.112,0.086,0.091,0.493,0.476,0.511,5.999999999999999,8.400000000000002,-0.1999999999999993,3.0999999999999996,-0.7,1.6,2.2,1.9,1.0999999999999979,2.8000000000000007,1.3,2.3,0.8999999999999999,0.6000000000000001,aaron brooks,Aaron Brooks,brookaa01,2014.0,3396250.0,0.0538531673670023,0.0,aaron brooks
Aaron Gordon_2014,Aaron Gordon,4,2014,0.271,0.296,0.288,0.7,1.6,1.9,6.3,10.3,10.5,0.5,0.7,0.5,2.2,2.4,1.4,-2.7,1.0,-1.0,0.447,0.473,0.454,0.721,0.668,0.719,17.0,23.9,28.7,11.4,17.0,14.5,5.2,9.2,12.7,0.4,0.8,0.8,1.3,1.6,1.4,0.8,0.8,1.1,3.6,6.5,5.1,12.0,15.1,9.6,0.517,0.541,0.53,15.5,17.3,20.1,-0.2,1.4,0.6,1.0,5.4,3.7,0.06,0.139,0.077,0.478,0.509,0.499,3.999999999999999,3.5,5.6,-2.5,3.7,-2.0,4.4,-1.7000000000000002,1.8000000000000007,2.8000000000000007,0.9000000000000001,0.2999999999999998,2.9,-1.4000000000000004,aaron gordon,Aaron Gordon,gordoaa01,2024.0,22266182.0,0.15837896548780836,0.0,aaron gordon
Aaron Gray_2007,Aaron Gray,49,2007,0.0,0.0,,0.7,0.8,0.7,11.4,9.6,10.6,0.3,0.3,0.3,2.0,1.8,2.7,-3.5,-3.4,-1.3,0.505,0.485,0.512,0.566,0.576,0.714,10.0,12.8,9.7,13.9,11.5,16.6,4.3,3.5,3.3,0.3,0.3,0.3,1.8,1.0,1.5,0.9,0.7,0.6,2.8,3.9,3.3,15.5,17.6,19.8,0.529,0.508,0.551,22.0,14.5,16.4,-0.2,-0.2,0.1,0.8,1.3,0.9,0.066,0.086,0.142,0.505,0.485,0.512,-0.7999999999999998,-0.20000000000000018,-2.4000000000000004,5.100000000000001,0.10000000000000009,2.0999999999999996,0.5,-0.4,-7.5,1.8999999999999986,0.10000000000000009,-0.10000000000000009,1.1,-0.6000000000000001,aaron gray,Aaron Gray,grayaa01,2014.0,2690875.0,0.04266827876000951,0.0,aaron gray
Aaron McKie_1994,Aaron McKie,17,1994,0.393,0.325,0.398,2.0,2.5,1.9,15.9,14.6,15.4,0.4,0.3,0.3,1.4,0.7,1.1,0.3,0.4,0.9,0.444,0.467,0.411,0.685,0.764,0.836,18.4,27.9,19.6,13.3,13.4,12.1,6.5,10.7,5.2,0.8,1.1,0.9,2.2,2.1,2.6,0.9,1.7,1.1,2.9,3.8,2.7,8.8,7.7,8.3,0.5,0.534,0.524,17.0,18.3,14.7,0.5,1.4,1.2,2.0,5.3,3.5,0.115,0.113,0.103,0.466,0.493,0.467,4.199999999999999,-5.499999999999999,0.09999999999999964,-1.3000000000000007,0.10000000000000003,0.5,3.3,-1.7999999999999998,1.3000000000000007,-3.6000000000000014,0.5,-0.6000000000000001,0.8999999999999999,-1.0999999999999996,aaron mckie,Aaron McKie,mckieaa01,2008.0,7000000.0,0.11929107021131562,0.0,aaron mckie
Acie Earl_1993,Acie Earl,19,1993,0.0,,0.0,0.2,0.1,0.6,1.5,1.4,6.9,0.7,0.3,0.9,2.9,2.6,4.3,-6.5,-8.9,-5.1,0.406,0.382,0.424,0.675,0.483,0.719,15.5,6.9,15.6,9.2,6.6,14.1,5.5,2.2,7.5,0.3,0.2,0.4,1.0,1.5,1.4,1.0,0.5,1.2,3.3,1.5,3.1,12.1,12.5,11.7,0.463,0.409,0.484,19.4,19.7,25.2,-1.3,-0.4,-0.5,0.2,-0.2,0.3,0.008,-0.038,0.02,0.406,0.382,0.424,-3.3,5.3,-2.5999999999999996,7.5,-2.4000000000000004,3.8000000000000007,-0.4,0.5,0.3000000000000007,5.5,-0.1,0.5,-1.7999999999999998,1.6,acie earl,Acie Earl,earlac01,1998.0,1430000.0,0.04766666666666667,0.0,acie earl
Acie Law_2007,Acie Law,11,2007,0.206,0.31,0.313,2.0,1.6,1.0,20.4,23.4,17.5,0.0,0.1,0.0,0.0,0.4,0.4,-5.2,-2.9,-1.0,0.401,0.374,0.467,0.792,0.817,0.776,15.4,10.2,9.0,7.7,10.6,16.0,4.2,2.9,4.3,0.5,0.2,0.4,1.8,1.1,2.3,1.0,0.5,0.7,1.0,1.1,0.7,3.8,6.1,4.1,0.455,0.49,0.585,16.5,16.3,21.7,-0.7,-0.1,0.1,-0.1,0.7,0.6,-0.007,0.062,0.115,0.416,0.406,0.5,-1.3000000000000003,1.4,2.8999999999999995,5.4,2.3000000000000003,1.9,0.7999999999999999,-0.09999999999999998,-0.1999999999999993,5.399999999999999,-0.3999999999999999,-0.6000000000000001,0.10000000000000009,-0.40000000000000013,acie law,Acie Law,lawac01,2010.0,2216160.0,0.0381806905106471,0.0,acie law
Adam Keefe_1992,Adam Keefe,10,1992,0.0,,,1.0,0.5,0.4,7.0,6.4,3.5,0.2,0.1,0.3,0.7,0.8,1.6,-2.2,-3.5,-0.4,0.5,0.451,0.577,0.7,0.73,0.676,18.9,12.1,16.9,13.6,12.0,15.1,6.6,4.3,6.1,0.7,0.3,0.5,1.8,1.3,1.5,1.2,1.0,0.8,5.3,3.2,4.4,15.5,14.5,16.1,0.564,0.521,0.616,15.5,18.1,15.6,-0.1,-0.3,0.5,3.3,1.4,4.1,0.102,0.091,0.154,0.5,0.451,0.577,-2.3,1.7999999999999998,-1.5999999999999996,3.0999999999999996,-1.2999999999999998,3.1,-1.9,2.6999999999999997,2.6000000000000014,-2.5000000000000018,-0.5,-0.09999999999999998,-2.0999999999999996,1.2000000000000002,adam keefe,Adam Keefe,keefead01,2001.0,3390000.0,0.07976470588235295,0.0,adam keefe
Adonal Foyle_1997,Adonal Foyle,8,1997,0.0,,,0.3,0.4,0.6,3.5,4.7,4.0,0.9,1.0,1.8,5.4,5.2,5.8,-5.3,-1.3,-2.9,0.406,0.43,0.508,0.435,0.49,0.378,11.9,14.0,21.8,9.2,12.3,12.3,3.0,2.9,5.5,0.2,0.3,0.3,1.0,1.3,0.8,0.9,0.7,0.9,3.3,4.4,5.6,15.0,16.9,13.5,0.418,0.45,0.5,16.4,12.6,12.5,-0.6,0.1,-0.4,-0.1,1.1,1.9,-0.009,0.087,0.055,0.406,0.43,0.508,-0.10000000000000009,2.6,3.1000000000000014,0.0,4.0,-1.5999999999999999,1.2000000000000002,0.7999999999999998,-3.799999999999999,-0.09999999999999964,0.10000000000000003,0.19999999999999996,1.1000000000000005,1.1999999999999993,adonal foyle,Adonal Foyle,foylead01,2008.0,8937500.0,0.1523091342876619,0.0,adonal foyle
Adreian Payne_2014,Adreian Payne,15,2014,0.111,0.281,0.2,0.9,0.6,0.4,6.4,8.9,8.0,0.3,0.2,0.4,1.0,1.8,4.4,-6.9,-6.2,-2.3,0.414,0.366,0.426,0.652,0.654,0.737,23.1,9.3,7.5,7.7,5.6,14.4,6.7,2.5,3.5,0.6,0.3,0.4,1.3,1.7,3.0,1.4,0.7,0.4,5.1,2.1,1.8,12.5,13.3,14.3,0.443,0.422,0.505,17.0,17.7,23.1,-0.9,-0.5,0.0,-0.5,-0.5,0.2,-0.033,-0.047,0.086,0.416,0.397,0.454,-4.2,1.0,-2.1000000000000005,8.8,0.7000000000000002,3.9000000000000004,0.0,0.7,0.6999999999999993,5.400000000000002,-0.30000000000000004,-0.19999999999999996,-2.9999999999999996,-0.30000000000000004,adreian payne,Adreian Payne,paynead01,2017.0,2022240.0,0.020407495988616756,0.0,adreian payne
Al Harrington_1998,Al Harrington,25,1998,0.0,0.235,0.143,0.2,0.8,1.7,5.2,7.1,11.8,0.1,0.2,0.2,0.9,0.7,0.7,-9.0,-3.4,-3.4,0.321,0.458,0.444,0.6,0.703,0.656,7.6,17.1,24.3,6.4,10.8,10.2,2.1,6.6,7.5,0.2,0.5,0.8,1.4,1.5,1.8,0.5,1.3,1.9,1.9,3.2,4.9,14.5,10.4,11.4,0.359,0.524,0.479,22.0,20.1,18.8,-0.3,-0.3,-0.7,-0.2,1.0,1.2,-0.049,0.057,0.031,0.321,0.473,0.445,4.5,0.9000000000000004,4.4,-0.6000000000000014,5.6,0.0,1.2,0.19999999999999996,-1.8999999999999986,-1.3000000000000007,0.6000000000000001,0.8999999999999999,1.3000000000000003,1.7000000000000002,al harrington,Al Harrington,harrial01,2010.0,10026875.0,0.17274610640203983,0.0,al harrington
Al Horford_2007,Al Horford,3,2007,0.0,0.0,1.0,1.5,2.4,2.3,7.9,11.9,10.4,0.9,1.4,1.1,2.2,3.3,2.4,-1.6,1.7,2.3,0.499,0.525,0.551,0.731,0.727,0.789,31.4,33.5,35.1,14.7,17.0,19.4,10.1,11.5,14.2,0.7,0.8,0.7,1.2,1.3,1.1,1.7,1.5,1.5,9.7,9.3,9.9,18.0,16.3,16.4,0.539,0.565,0.594,16.0,16.4,17.6,0.3,2.1,3.1,5.5,6.8,10.9,0.103,0.145,0.183,0.499,0.525,0.552,1.4000000000000004,2.6999999999999993,2.3000000000000007,2.3999999999999986,3.3,0.5999999999999999,1.2999999999999998,4.1000000000000005,0.3999999999999986,1.2000000000000028,0.8999999999999999,-0.10000000000000009,-0.3999999999999986,0.5999999999999996,al horford,Al Horford,horfoal01,2019.0,28928710.0,0.26506056441268094,1.0,al horford
Al Jefferson_2004,Al Jefferson,15,2004,0.0,0.0,0.0,0.3,0.5,1.3,3.9,5.0,7.2,0.8,0.8,1.5,3.9,3.3,3.5,-2.3,-2.1,0.7,0.528,0.499,0.514,0.63,0.642,0.681,14.8,18.0,33.6,16.6,16.2,19.8,6.7,7.9,16.0,0.3,0.5,0.7,1.1,1.5,1.1,0.9,1.1,2.0,4.4,5.1,11.0,17.3,17.2,19.5,0.554,0.53,0.547,21.2,21.6,22.4,-0.1,0.0,1.6,2.7,2.3,6.6,0.123,0.105,0.137,0.528,0.499,0.514,1.2000000000000002,8.1,-0.40000000000000213,3.6000000000000014,0.19999999999999973,2.8,-0.40000000000000036,4.3,0.40000000000000213,0.7999999999999972,0.2,0.8,0.6999999999999993,5.9,al jefferson,Al Jefferson,jeffeal01,2013.0,15000000.0,0.2556280781881082,1.0,al jefferson
Al Thornton_2007,Al Thornton,14,2007,0.331,0.253,0.355,1.2,1.5,1.2,8.4,6.9,7.1,0.5,0.9,0.5,1.5,1.7,1.3,-3.4,-4.1,-3.1,0.429,0.446,0.473,0.743,0.754,0.725,27.3,37.4,27.7,12.7,12.6,11.8,12.7,16.8,10.7,0.6,0.8,0.6,1.1,1.2,1.1,1.6,1.8,1.4,4.5,5.2,3.9,9.6,8.0,8.2,0.504,0.502,0.523,24.1,22.6,19.0,-0.8,-1.4,-0.6,1.1,1.3,2.2,0.025,0.023,0.05,0.454,0.456,0.482,4.100000000000001,-6.100000000000001,-0.09999999999999964,-0.7999999999999989,-0.6999999999999997,0.9999999999999996,0.19999999999999996,0.9000000000000001,-1.5,-3.6000000000000014,0.30000000000000004,-0.30000000000000004,0.7000000000000002,-1.3000000000000003,al thornton,Al Thornton,thornal01,2009.0,1776240.0,0.030784055459272097,0.0,al thornton
Al-Farouq Aminu_2010,Al-Farouq Aminu,8,2010,0.315,0.277,0.211,0.7,1.0,1.4,6.4,7.2,7.8,0.3,0.5,0.7,1.3,1.9,2.1,-2.8,-2.2,-0.1,0.394,0.411,0.475,0.773,0.754,0.737,17.9,22.4,27.2,9.6,10.6,13.7,5.6,6.0,7.3,0.7,0.9,1.2,2.1,2.2,2.4,1.3,1.4,1.5,3.3,4.7,7.7,10.8,12.4,16.9,0.499,0.481,0.519,17.3,16.2,14.6,-0.3,-0.1,1.0,0.7,1.4,3.1,0.022,0.044,0.073,0.45,0.429,0.479,0.40000000000000036,1.2999999999999998,1.0,3.0999999999999996,0.5999999999999996,2.1,0.7,1.7000000000000002,-1.1000000000000014,-1.5999999999999996,0.30000000000000004,0.3999999999999999,1.4000000000000004,3.0,al-farouq aminu,Al-Farouq Aminu,aminual01,2022.0,10183800.0,0.08235655654846144,0.0,al-farouq aminu
Alan Henderson_1995,Alan Henderson,16,1995,0.0,,0.5,0.6,0.8,1.1,5.8,8.3,6.7,0.5,0.2,0.5,2.4,0.9,1.3,-4.1,-2.4,-0.5,0.442,0.475,0.485,0.595,0.6,0.652,17.9,16.7,29.0,12.9,15.0,18.4,6.4,6.6,14.3,0.6,0.7,0.6,1.7,2.3,1.1,1.1,1.0,1.6,4.5,3.9,6.4,14.9,13.8,13.0,0.482,0.51,0.534,19.3,21.1,23.9,-0.8,0.0,0.8,2.0,1.3,6.0,0.069,0.126,0.144,0.442,0.475,0.487,0.1999999999999993,7.700000000000001,2.0999999999999996,3.3999999999999986,1.6999999999999997,1.9,-0.7,4.7,1.8000000000000007,2.799999999999997,0.20000000000000007,0.30000000000000004,-0.6000000000000001,2.5000000000000004,alan henderson,Alan Henderson,hendeal01,2005.0,8273125.0,0.16713383838383838,0.0,alan henderson
Alando Tucker_2007,Alando Tucker,29,2007,0.25,0.348,0.143,0.0,0.4,0.3,0.0,6.4,6.4,0.2,0.0,0.0,1.4,0.3,0.0,-7.2,-4.2,-4.0,0.364,0.43,0.436,0.833,0.788,0.762,8.0,9.4,6.4,11.8,13.0,13.4,3.7,4.6,3.4,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.5,0.3,1.3,1.0,0.7,9.4,6.4,5.9,0.446,0.509,0.529,23.0,23.3,24.4,-0.1,-0.2,0.0,0.0,0.2,0.1,0.042,0.039,0.061,0.386,0.463,0.449,0.8999999999999995,-1.1999999999999997,1.1999999999999993,0.40000000000000036,3.0,0.20000000000000018,0.2,-0.1,0.3000000000000007,1.0999999999999979,0.4,-0.10000000000000003,-0.30000000000000004,-0.30000000000000004,alando tucker,Alando Tucker,tuckeal02,2010.0,1071720.0,0.01846392391978499,0.0,alando tucker
Alec Burks_2011,Alec Burks,12,2011,0.333,0.359,0.35,0.9,1.4,2.7,9.5,13.0,16.9,0.1,0.2,0.2,0.4,0.9,0.5,-2.0,-2.6,-0.8,0.429,0.42,0.457,0.727,0.713,0.748,15.9,17.8,28.1,14.0,11.5,15.8,7.2,7.0,14.0,0.5,0.5,0.9,1.5,1.6,1.7,0.9,1.2,1.9,2.2,2.3,3.3,8.1,7.5,6.8,0.506,0.507,0.547,22.5,20.7,23.9,0.0,-0.2,0.7,1.5,1.0,3.2,0.076,0.044,0.07,0.45,0.463,0.487,-0.20000000000000018,7.0,-2.5,4.300000000000001,-0.6000000000000001,1.8,-0.5,2.2,-1.8000000000000007,3.1999999999999993,0.4999999999999999,1.3000000000000003,0.09999999999999964,1.0,alec burks,Alec Burks,burksal01,2019.0,11536515.0,0.1057038207806487,0.0,alec burks
Alex Len_2013,Alex Len,5,2013,,0.333,0.143,0.1,0.5,1.2,1.6,3.1,8.5,0.4,1.5,0.8,3.8,5.3,2.8,-6.6,-1.8,-4.3,0.423,0.507,0.423,0.645,0.702,0.728,8.6,22.0,23.3,7.3,13.5,12.4,2.0,6.3,9.0,0.1,0.5,0.5,0.6,1.1,1.0,0.6,1.1,1.9,2.4,6.6,7.6,15.3,16.4,17.7,0.469,0.542,0.482,14.3,13.7,20.4,-0.4,0.1,-1.0,0.2,3.4,1.3,0.024,0.107,0.035,0.423,0.508,0.424,4.3,2.7,6.2,-1.0999999999999996,4.8,-2.5,3.1999999999999997,-2.0999999999999996,-0.6000000000000014,6.699999999999999,0.4,0.7,4.199999999999999,1.0,alex len,Alex Len,lenal01,2017.0,4823621.0,0.04867771689221237,0.0,alex len
Alexander Johnson_2006,Alexander Johnson,45,2006,,,,0.3,0.3,,3.6,4.0,,0.6,0.2,,3.5,1.5,,-3.5,-6.2,,0.538,0.488,,0.661,0.687,,12.8,12.8,,13.2,8.9,,4.4,4.2,,0.4,0.3,,1.7,1.3,,0.8,1.0,,3.1,2.2,,14.4,10.3,,0.588,0.554,,16.1,17.6,,-0.3,-0.6,,1.3,0.2,,0.083,0.019,,0.538,0.488,,-0.20000000000000018,,-4.299999999999999,,-2.7,,-1.1,,1.5,,0.0,,-0.8999999999999999,,alexander johnson,Alexander Johnson,johnsal01,2008.0,687456.0,0.011715337423312884,0.0,alexander johnson
Alexis Ajinça_2008,Alexis Ajinça,20,2008,0.0,,0.353,0.1,0.0,0.3,2.8,0.0,4.8,0.2,0.2,0.6,2.7,2.7,4.2,-7.5,-5.3,-3.8,0.362,0.5,0.444,0.714,0.0,0.722,5.9,5.0,10.0,7.0,6.3,12.2,2.3,1.7,4.2,0.2,0.2,0.3,2.1,1.8,1.7,0.4,0.3,0.5,1.0,0.7,2.3,10.2,8.0,13.6,0.43,0.479,0.507,24.2,19.3,21.1,-0.3,0.0,-0.2,-0.1,0.0,0.4,-0.018,-0.013,0.052,0.362,0.5,0.489,-0.5999999999999999,2.5,-0.7000000000000002,5.8999999999999995,2.2,1.5,0.1,0.4,-4.899999999999999,1.8000000000000007,-0.1,0.3,-0.30000000000000004,1.5999999999999999,alexis ajinça,Alexis Ajinça,ajincal01,2019.0,5285394.0,0.04842765255634964,0.0,alexis ajinça
Allan Houston_1993,Allan Houston,11,1993,0.299,0.424,0.427,1.3,2.2,3.0,10.5,14.3,15.5,0.2,0.2,0.2,0.6,0.5,0.4,-5.8,0.7,1.0,0.405,0.463,0.453,0.824,0.86,0.823,19.2,26.3,37.5,9.0,16.4,15.7,8.5,14.5,19.7,0.4,0.8,0.7,1.1,1.6,1.1,1.3,1.5,2.8,1.5,2.2,3.7,4.4,4.9,5.9,0.465,0.589,0.576,23.6,23.5,25.4,-1.5,1.4,2.3,-1.2,3.8,7.1,-0.038,0.091,0.112,0.431,0.555,0.53,6.0,5.199999999999999,7.399999999999999,-0.6999999999999993,6.5,0.30000000000000004,5.0,3.3,-0.10000000000000142,1.8999999999999986,0.9000000000000001,0.7999999999999998,0.7000000000000002,1.5,allan houston,Allan Houston,houstal01,2006.0,19125000.0,0.35993224804742635,1.0,allan houston
Allen Crabbe_2013,Allen Crabbe,31,2013,0.429,0.353,0.393,0.4,0.8,1.2,8.7,8.1,7.2,0.1,0.3,0.2,0.7,1.6,0.6,-6.1,-0.8,-1.0,0.364,0.412,0.459,0.75,0.75,0.867,6.7,13.4,26.0,7.7,8.7,12.2,2.2,3.3,10.3,0.1,0.4,0.8,1.0,1.4,1.5,0.2,0.3,0.8,0.6,1.4,2.7,4.8,5.7,5.6,0.475,0.525,0.572,16.5,11.5,16.4,-0.1,0.2,0.5,0.1,1.3,4.3,0.037,0.088,0.098,0.455,0.51,0.541,1.0999999999999996,7.000000000000001,0.9999999999999991,3.5,5.3,-0.19999999999999996,1.2,3.0,-5.0,4.899999999999999,0.4,0.3999999999999999,0.7999999999999999,1.3000000000000003,allen crabbe,Allen Crabbe,crabbal01,2018.0,19332500.0,0.18977804827769,0.0,allen crabbe
Allen Iverson_1996,Allen Iverson,1,1996,0.341,0.298,0.291,7.5,6.2,4.6,33.6,30.6,24.2,0.3,0.3,0.1,0.6,0.6,0.3,0.9,3.6,5.7,0.416,0.461,0.412,0.702,0.729,0.751,40.1,39.4,41.5,18.0,20.4,22.2,23.5,22.0,26.8,2.1,2.2,2.3,2.6,3.0,3.0,4.4,3.1,3.5,4.1,3.7,4.9,5.6,5.4,6.9,0.513,0.535,0.508,28.9,26.9,32.6,2.2,4.5,3.9,4.1,9.0,7.2,0.065,0.138,0.173,0.467,0.486,0.439,-1.5,4.800000000000001,2.3999999999999986,1.8000000000000007,2.7,2.1,4.9,-1.7999999999999998,-2.0,5.700000000000003,-1.2999999999999998,-1.6000000000000005,-0.39999999999999947,1.2000000000000002,allen iverson,Allen Iverson,iversal01,2009.0,20840625.0,0.36118934142114384,1.0,allen iverson
Alonzo Mourning_1992,Alonzo Mourning,2,1992,0.0,0.0,0.324,1.0,1.4,1.4,4.3,6.6,6.6,3.5,3.1,2.9,5.8,5.7,5.5,0.9,1.4,1.1,0.511,0.505,0.519,0.781,0.762,0.761,33.9,33.6,38.2,20.8,21.7,20.1,21.0,21.5,21.3,0.3,0.5,0.6,0.5,0.7,0.9,3.0,3.3,3.1,10.3,10.2,9.9,16.4,16.7,15.3,0.586,0.588,0.593,25.5,27.3,25.6,1.9,1.7,2.3,8.2,6.3,9.4,0.148,0.151,0.153,0.511,0.505,0.524,0.5,-0.1999999999999993,0.8999999999999986,-1.5999999999999979,0.4999999999999999,-0.2999999999999998,-1.8999999999999995,3.1000000000000005,1.8000000000000007,-1.6999999999999993,0.3999999999999999,0.0,-0.10000000000000142,-0.29999999999999893,alonzo mourning,Alonzo Mourning,mournal01,2003.0,20629800.0,0.4705702554744526,1.0,alonzo mourning
Alton Ford_2001,Alton Ford,51,2001,,,,0.1,0.1,0.3,2.4,4.9,13.5,0.1,0.0,0.1,1.1,0.0,1.9,-6.4,-14.7,-0.7,0.517,0.333,0.545,0.737,0.333,0.5,8.5,2.8,4.6,10.0,-2.2,12.4,3.1,0.6,1.7,0.1,0.0,0.0,0.7,0.0,0.0,0.6,0.2,0.3,2.0,0.5,1.2,13.4,10.9,15.8,0.573,0.339,0.55,17.3,17.8,19.4,-0.5,-0.1,0.0,0.8,-0.1,0.1,0.083,-0.113,0.117,0.517,0.333,0.545,-2.5,1.1,-12.2,14.600000000000001,-8.299999999999999,14.0,-0.9,0.2,0.5,1.5999999999999979,0.0,0.19999999999999998,-1.5,0.7,alton ford,Alton Ford,fordal02,2004.0,586082.0,0.013359516754046044,0.0,alton ford
Alvin Williams_1997,Alvin Williams,48,1997,0.321,0.333,0.291,1.9,2.6,2.3,15.7,20.7,26.6,0.1,0.2,0.2,0.2,0.9,1.0,-2.6,-2.2,-1.1,0.443,0.401,0.397,0.722,0.846,0.738,19.8,21.0,14.2,10.3,10.4,13.6,6.0,5.0,5.3,0.7,1.0,0.6,1.9,2.6,2.3,1.1,1.1,0.9,1.5,1.6,1.5,4.4,4.5,6.1,0.504,0.477,0.463,16.0,13.6,20.6,-0.2,-0.1,0.2,1.3,1.2,1.0,0.059,0.053,0.063,0.459,0.43,0.425,-1.0,0.2999999999999998,0.09999999999999964,3.1999999999999993,0.3999999999999999,1.1,-0.10000000000000009,-0.19999999999999996,-2.4000000000000004,7.000000000000002,0.7000000000000002,-0.30000000000000027,0.10000000000000009,-0.10000000000000009,alvin williams,Alvin Williams,willial02,2006.0,6300000.0,0.1185659170038581,0.0,alvin williams
Amar'e Stoudemire_2002,Amar'e Stoudemire,9,2002,0.2,0.2,0.188,1.0,1.4,1.6,5.0,7.0,7.7,1.1,1.6,1.6,2.5,3.3,3.0,-1.4,0.1,4.4,0.472,0.475,0.559,0.661,0.713,0.733,31.3,36.8,36.1,16.2,19.8,26.6,13.5,20.6,26.0,0.8,1.2,1.0,1.3,1.6,1.3,2.3,3.2,2.4,8.8,9.0,8.9,15.9,14.0,13.2,0.53,0.536,0.617,21.5,27.5,28.3,0.4,1.1,4.7,6.2,4.4,14.6,0.116,0.105,0.243,0.473,0.476,0.56,7.100000000000001,5.399999999999999,3.6000000000000014,6.800000000000001,1.5,4.300000000000001,-1.7999999999999998,10.2,6.0,0.8000000000000007,0.3999999999999999,0.20000000000000018,0.1999999999999993,-0.09999999999999964,amare stoudemire,Amar'e Stoudemire,stoudam01,2015.0,23410988.0,0.3344426857142857,1.0,amare stoudemire
